Latitude,Longitude,Country,PowerPlant Site
17.950659348452824,34.15481337696801,Sudan,False
21.954436730790896,30.22661455810534,Sudan,False
15.659686233512936,26.661850436944594,Sudan,False
19.61860042812092,31.36189621260135,Sudan,False
21.841263155161457,26.202030808382805,Sudan,False
9.920930355514404,27.37488270221032,Sudan,False
14.157154240317471,33.9008005632631,Sudan,False
19.671790486039747,34.3039203978004,Sudan,False
19.917872389450572,31.218472981189276,Sudan,False
21.447084552637214,26.796679825986462,Sudan,False
21.42146697389145,28.659101073986363,Sudan,False
17.464273622948262,27.069550162151288,Sudan,False
11.417688834065377,27.7893088886851,Sudan,False
14.178346339832403,25.67670803995164,Sudan,False
12.7005232313342,30.341243311280053,Sudan,False
10.37761413706239,25.402712438508317,Sudan,False
13.625749272858034,25.25157839295987,Sudan,False
19.372013872594266,30.84473769965446,Sudan,False
18.603664925051874,36.55104178253932,Sudan,False
16.998033539293793,23.449998417287013,Chad,False
16.254628290148887,15.463346721095258,Chad,False
11.80155400071437,19.227944332100996,Chad,False
19.86535659358937,17.082228312363473,Chad,False
20.945953271643234,18.390506540898777,Chad,False
19.99252945345843,21.35917704135434,Chad,False
16.563987242418683,19.429227757257987,Chad,False
20.825025774047454,19.0970668935226,Chad,False
14.877708529978912,21.83612290512182,Chad,False
18.691321633978497,19.50568636215234,Chad,False
15.256489107561576,18.574693755094867,Chad,False
19.79191547713265,22.57152952741091,Chad,False
16.549817003315027,16.960476066757234,Chad,False
8.171988987045621,15.38780651291235,Chad,False
13.06826053093108,19.40161043742641,Chad,False
7.764008499618167,15.708196340182923,Chad,False
22.66820054975772,15.06245732306183,Chad,False
13.12879006379399,18.111830820556808,Chad,False
16.01699690677097,16.883466159840157,Chad,False
13.886613648764154,21.2083411814274,Chad,False
18.51908050240416,-73.6884655322559,Haiti,False
19.392108792075952,-72.1654493115147,Haiti,False
19.267099341863194,-71.75716154826375,Haiti,False
18.357865718074308,-74.20039333578669,Haiti,False
18.48022280916213,-73.17280461616463,Haiti,False
19.383507794623313,-72.16286027442654,Haiti,False
18.596091115415877,-72.2059156336741,Haiti,False
18.43193449678495,-72.53529681793832,Haiti,False
19.135217458607457,-71.83651218851861,Haiti,False
18.483674086233705,-74.28188338160594,Haiti,False
18.980748529307814,-72.42179432148792,Haiti,False
19.803644787666904,-73.13432138200649,Haiti,False
19.685632985713838,-72.32293071744009,Haiti,False
19.602594033546275,-72.72924495162671,Haiti,False
18.322137668391225,-74.16345491085714,Haiti,False
19.04703107470715,-72.64444770211958,Haiti,False
18.789197670121762,-72.00042406961185,Haiti,False
19.184226223124938,-72.01935700053396,Haiti,False
19.11017933830634,-71.85811297360328,Haiti,False
18.95203196575721,-72.40033433744401,Haiti,False
19.286523159587166,-70.23407413006986,Dominican Republic,False
18.68065105825814,-69.27518930298453,Dominican Republic,False
19.068587286028023,-70.6359768834138,Dominican Republic,False
18.295539205082502,-71.5622414259513,Dominican Republic,False
18.74269598611851,-68.91894619737042,Dominican Republic,False
18.723891311751547,-70.02164847071407,Dominican Republic,False
19.877250096029826,-70.94418926707218,Dominican Republic,False
18.729330365593842,-69.61732576066464,Dominican Republic,False
19.2587752733245,-69.90942365807534,Dominican Republic,False
18.713328185563146,-70.18717563593246,Dominican Republic,False
19.011035556162124,-70.83508872759369,Dominican Republic,False
19.17662925164466,-71.37329236418296,Dominican Republic,False
18.435068107989526,-69.74867630161528,Dominican Republic,False
19.701652874042942,-70.40038915075361,Dominican Republic,False
19.7205087620259,-70.74304351927813,Dominican Republic,False
18.429382580042045,-69.55576914056662,Dominican Republic,False
18.668172834977113,-68.68622510757271,Dominican Republic,False
19.391742279097734,-71.05848707146077,Dominican Republic,False
19.441251323753235,-71.63751243825266,Dominican Republic,False
18.56699060378031,-70.99050271628573,Dominican Republic,False
55.331027365966136,33.835363914186416,Russia,False
52.17130522901916,139.44391157885252,Russia,False
71.97412315775242,146.48020939671733,Russia,False
70.42029393262055,95.72418861841379,Russia,False
65.11090934845963,109.17200514374201,Russia,False
70.0948622411223,127.48744448300437,Russia,False
66.60314374929325,151.29539471496662,Russia,False
60.22261056904165,45.07539118420061,Russia,False
57.96832643062268,68.78658069948273,Russia,False
54.1017064270654,156.92050115118718,Russia,False
61.67059877572996,161.61024064266883,Russia,False
64.46442471923042,157.16024803589232,Russia,False
52.430965423967756,116.21730899524215,Russia,False
69.1884064886616,137.70466702687645,Russia,False
49.58417809207797,133.50679355029052,Russia,False
58.84936467527589,62.16935021899761,Russia,False
74.94709066798553,139.92765461621576,Russia,False
63.49730466174715,58.8078471342715,Russia,False
68.59673119006375,64.73169790827569,Russia,False
50.42200057376032,116.23786686045162,Russia,False
24.464502598137827,-78.25617321508209,The Bahamas,False
26.75141784792125,-78.49310819003553,The Bahamas,False
25.043063710567523,-78.13102274015228,The Bahamas,False
26.513001398869292,-77.09932549490986,The Bahamas,False
26.4606042687213,-78.7092475895762,The Bahamas,False
24.18294999681341,-77.84827552902166,The Bahamas,False
23.815781913960972,-77.80567295295072,The Bahamas,False
24.383605118447544,-77.9337646373649,The Bahamas,False
26.822285116250722,-78.73355690900766,The Bahamas,False
25.11003865404301,-77.93962933343443,The Bahamas,False
24.121506798029507,-77.64415595029371,The Bahamas,False
24.870102073672086,-77.82537922059069,The Bahamas,False
24.67015027666413,-78.11786639078476,The Bahamas,False
24.097940117755734,-77.68001556657711,The Bahamas,False
26.83263282306005,-77.97649092811557,The Bahamas,False
24.40687504846504,-78.06816644862124,The Bahamas,False
26.34613588266444,-77.15278063729157,The Bahamas,False
24.202257303193964,-77.58728786264943,The Bahamas,False
23.775754664432316,-77.72188104585173,The Bahamas,False
24.025123619551763,-77.70150710220562,The Bahamas,False
-51.90828032198372,-60.184911676990815,Falkland Islands,False
-51.7107642880437,-60.11568546146994,Falkland Islands,False
-51.573597615795265,-59.11437243342198,Falkland Islands,False
-51.727497768471615,-59.63587576237518,Falkland Islands,False
-51.44450345740539,-60.357943376011164,Falkland Islands,False
-51.36278446922705,-58.92093010533726,Falkland Islands,False
-51.77886572342184,-58.12960990292548,Falkland Islands,False
-51.770378746979645,-57.968360269347855,Falkland Islands,False
-51.60858126389236,-58.5160442227913,Falkland Islands,False
-51.40011422586102,-58.70381513504335,Falkland Islands,False
-51.79600821148939,-58.59663123579679,Falkland Islands,False
-51.3184570576209,-58.22967168697778,Falkland Islands,False
-51.71686570791383,-58.868739420254165,Falkland Islands,False
-51.660038169562704,-58.49222672002045,Falkland Islands,False
-52.244217224083144,-60.70039904958662,Falkland Islands,False
-51.60481539637254,-60.06465818807542,Falkland Islands,False
-51.96798170782944,-59.61299194207374,Falkland Islands,False
-51.83802720567835,-59.472643699716656,Falkland Islands,False
-51.93356144298821,-61.029203439531045,Falkland Islands,False
-51.424921287871705,-58.27262052078849,Falkland Islands,False
80.08530041404484,26.19936336690051,Norway,False
66.01803231478776,14.324353386186102,Norway,False
61.5595557526673,9.34058378385271,Norway,False
68.16788338719167,17.134548765654866,Norway,False
60.74380740452175,8.625708691957637,Norway,False
62.02406972141282,8.695383296312848,Norway,False
60.3660627112618,5.451911229613421,Norway,False
61.24846651373765,7.830483042508669,Norway,False
69.51426704856793,20.402832598239478,Norway,False
79.21098589439171,17.431123293491535,Norway,False
69.5305817060025,24.270412051695864,Norway,False
59.0132683932595,5.848094120268404,Norway,False
63.118968964982884,8.513300248957142,Norway,False
68.31739321573856,17.175028876567506,Norway,False
60.56741922322499,9.926792772166516,Norway,False
58.93874788742571,6.263557558168692,Norway,False
70.6366724584091,24.82953273367716,Norway,False
80.07854042038153,18.339958972867713,Norway,False
70.4685363865461,23.96634973061837,Norway,False
78.46489568373666,18.124902077638158,Norway,False
78.86787599329783,-46.29266081172955,Greenland,False
80.48839007642835,-18.25985671380966,Greenland,False
76.56967565741596,-68.71635826203816,Greenland,False
77.16211819233982,-31.673856072073825,Greenland,False
72.11171356913002,-46.12364818593247,Greenland,False
80.6122916386882,-64.8492962572042,Greenland,False
71.68741816204546,-52.887354493991694,Greenland,False
72.0116879024825,-52.74626029671849,Greenland,False
79.42598325862251,-24.70699619135359,Greenland,False
80.32389874171234,-63.720877916407346,Greenland,False
80.49781866016417,-66.77804053448132,Greenland,False
80.95235577511012,-51.13911946411435,Greenland,False
74.46128703307645,-54.65317947581504,Greenland,False
80.90300326735867,-64.66430881273419,Greenland,False
76.8072307846388,-47.41644709143601,Greenland,False
71.43355912617014,-50.88428839026655,Greenland,False
73.11821005757908,-33.3004980560499,Greenland,False
63.85424141263497,-42.721278329654595,Greenland,False
70.97181039074148,-41.353038980028444,Greenland,False
80.68264949995125,-55.24646120419243,Greenland,False
-49.42698307071466,68.76374883436439,French Southern and Antarctic Lands,False
-49.22290201704855,69.47291117773672,French Southern and Antarctic Lands,False
-49.09821502112233,69.57372942812049,French Southern and Antarctic Lands,False
-49.50526247376252,69.6703124972195,French Southern and Antarctic Lands,False
-49.356885415884086,69.66762743446496,French Southern and Antarctic Lands,False
-49.22588336715835,68.84606660318593,French Southern and Antarctic Lands,False
-49.34062946909122,70.28333594122566,French Southern and Antarctic Lands,False
-49.561461160152476,69.3434623332489,French Southern and Antarctic Lands,False
-49.22415659066185,69.41831626229946,French Southern and Antarctic Lands,False
-49.61967553988007,69.84438109339898,French Southern and Antarctic Lands,False
-49.71089360595601,68.83868303453264,French Southern and Antarctic Lands,False
-49.60361802241151,69.32254676951335,French Southern and Antarctic Lands,False
-49.46751435320466,69.10608631312311,French Southern and Antarctic Lands,False
-49.19653636136275,70.54540751057473,French Southern and Antarctic Lands,False
-49.3947475890056,69.15419704113889,French Southern and Antarctic Lands,False
-48.85617045981926,69.36441452805917,French Southern and Antarctic Lands,False
-49.50051267479391,70.0069885946275,French Southern and Antarctic Lands,False
-49.1415465577748,70.4837586519234,French Southern and Antarctic Lands,False
-49.694880203977846,69.45167328118083,French Southern and Antarctic Lands,False
-49.013583459787895,68.89212240067887,French Southern and Antarctic Lands,False
-8.640024070558757,125.46602903175261,East Timor,False
-8.548337480588122,125.80704168870788,East Timor,False
-8.98248333769742,125.65456842566168,East Timor,False
-8.506223290357754,126.15986089084484,East Timor,False
-8.673281263382114,126.32363278786583,East Timor,False
-9.038994047784046,125.88991658897304,East Timor,False
-8.60150656377399,126.68931869871079,East Timor,False
-9.386322009070721,125.09078108480165,East Timor,False
-9.175578573264453,125.30977164056377,East Timor,False
-8.966254136351147,125.45118142224972,East Timor,False
-8.43836576978089,126.7041425864946,East Timor,False
-8.663700160941914,125.77226842577547,East Timor,False
-8.60545065800224,125.5166176489751,East Timor,False
-8.61628122987469,126.03772445382828,East Timor,False
-8.631372347483989,126.80629743143356,East Timor,False
-8.641346661140611,125.38978988376381,East Timor,False
-8.569653635922746,125.45130592254864,East Timor,False
-8.596828702101329,126.71016143394998,East Timor,False
-8.641474409305127,125.88985946768601,East Timor,False
-9.221604146887422,125.50004543274808,East Timor,False
-33.02399818239974,25.932390134111557,South Africa,False
-28.103629459521162,30.852058920157475,South Africa,False
-29.63283586158449,23.878171301083327,South Africa,False
-32.54030611123353,23.545422441101564,South Africa,False
-31.958455358641032,26.397688708184177,South Africa,False
-31.738573155472366,22.07052186305831,South Africa,False
-29.95082051389013,30.830290354322315,South Africa,False
-28.885027080297668,29.74228206121779,South Africa,False
-25.40909009035118,25.866415650401795,South Africa,False
-27.15845161682027,31.04283748293772,South Africa,False
-26.941967164150732,21.73744518533127,South Africa,False
-30.71834786909209,26.225639725622234,South Africa,False
-27.92877535649634,31.166408943149527,South Africa,False
-28.968687324158143,25.13541677139792,South Africa,False
-32.64160780769781,27.608938355221625,South Africa,False
-33.512862906173346,19.147798291009046,South Africa,False
-30.311169208422662,23.25301050990964,South Africa,False
-33.65864685886501,18.405574433900973,South Africa,False
-28.659594592386526,21.103767295717642,South Africa,False
-28.825257517927273,27.66841198656683,South Africa,False
-30.0377550649759,28.610871667266068,Lesotho,False
-29.36060060419553,27.554016327573837,Lesotho,False
-29.614677492621276,27.792692921391552,Lesotho,False
-29.16003531763328,28.597701262957997,Lesotho,False
-29.80220800547932,27.31977348925852,Lesotho,False
-29.29178859054278,27.976363370188906,Lesotho,False
-29.895543638933237,27.62232999664992,Lesotho,False
-29.890485587349627,27.170047192351504,Lesotho,False
-29.373963648972538,27.70994826660676,Lesotho,False
-29.546543013028586,27.278583825304565,Lesotho,False
-29.76377003283275,27.626950964198766,Lesotho,False
-30.050444456277365,27.452168397419317,Lesotho,False
-30.25235465033462,28.12273440995336,Lesotho,False
-29.420943141540562,28.868906555931904,Lesotho,False
-30.1188543667911,27.581446797439288,Lesotho,False
-29.41830064763172,29.096066748184068,Lesotho,False
-29.74771888135863,27.613132432643297,Lesotho,False
-29.20140748595946,29.145592403271422,Lesotho,False
-29.056199837067556,28.77652827017184,Lesotho,False
-30.194028887374245,28.233405402185983,Lesotho,False
23.025886129788134,-101.86686011074656,Mexico,False
26.075570231479787,-105.8359145376336,Mexico,False
30.806973897084504,-110.05787640992673,Mexico,False
14.793232979893293,-92.35174904754018,Mexico,False
31.969979567480152,-113.17786241098318,Mexico,False
18.205778082785837,-96.9805965094497,Mexico,False
18.02172131558208,-89.81581225519592,Mexico,False
28.84870952690695,-109.99128927420827,Mexico,False
28.128670885789234,-100.79701700942351,Mexico,False
19.29564972502009,-102.62648376696201,Mexico,False
17.41496840841045,-98.85240223795822,Mexico,False
27.37255285563132,-100.99536059046555,Mexico,False
30.316337161504528,-109.50156485538783,Mexico,False
18.504764005470804,-97.01990645024597,Mexico,False
31.733171579962345,-116.67868283390392,Mexico,False
28.035106145704255,-113.90776803506509,Mexico,False
19.384644015259088,-100.16601075409312,Mexico,False
20.33046164258018,-97.31983334107346,Mexico,False
27.056287544255607,-106.74821802949099,Mexico,False
